Place Name,Latitude,Longitude,Rating,User_Total_Rating,Types,Address,Place_ID,Compound_Code,Global_Code
Amena Clinic & Diagnostic Center,24.3608238,88.6250889,4.4,7,"['hospital', 'health', 'point_of_interest', 'establishment']","Rajshahi - Dhaka Highway, Rajshahi",ChIJwSFL2drv-zkRuhaMHoT6sMU,"9J6G+82 Rajshahi, Bangladesh",7MPC9J6G+82
Shorif dental,24.3620479,88.624816,not found,not found,"['hospital', 'health', 'point_of_interest', 'establishment']","Lolitahar bipass, Paba",ChIJfzhD4YXv-zkRLpMS4MeZXss,"9J6F+RW Rajshahi, Bangladesh",7MPC9J6F+RW
Barind Medical College & Hospital Ltd.,24.3635886,88.624135,5,1,"['hospital', 'health', 'point_of_interest', 'establishment']",Laxmipur,ChIJT6JvImHv-zkR3LY8YgD6W2g,"9J7F+CM Rajshahi, Bangladesh",7MPC9J7F+CM
Rajshahi Medical College Hospital,24.372019,88.5864259,4.5,301,"['hospital', 'university', 'health', 'point_of_interest', 'establishment']","Medical College Road, Rajshahi",ChIJR5mJ1ALv-zkRqJYHXGcxUGw,"9HCP+RH Rajshahi, Bangladesh",7MPC9HCP+RH
Astma Hospital,24.3818852,88.5940485,2,1,"['hospital', 'health', 'point_of_interest', 'establishment']","6202, 18/2 Cantonment Road, রাজশাহী",ChIJHYEhuPju-zkR83mVowAqZsQ,"9HJV+QJ Rajshahi, Bangladesh",7MPC9HJV+QJ
al amin Hospital,24.3817238,88.6030591,not found,not found,"['hospital', 'health', 'point_of_interest', 'establishment']",Laxmipur,ChIJNznZUuzv-zkRdfGVjarjNi0,"9JJ3+M6 Rajshahi, Bangladesh",7MPC9JJ3+M6
Maa Dental,24.3737344,88.5616108,not found,not found,"['hospital', 'health', 'point_of_interest', 'establishment']","N6, Rajshahi",ChIJ3QUa9Cnv-zkRGhy-3RYDiso,"9HF6+FJ Rajshahi, Bangladesh",7MPC9HF6+FJ
Surjer Hasi Clinic (সূর্যের হাসি ক্লিনিক),24.3704168,88.5641341,not found,not found,"['hospital', 'health', 'point_of_interest', 'establishment']","N6, Rajshahi",ChIJoajZKbHv-zkR6F0wYIj3NVY,"9HC7+5M Rajshahi, Bangladesh",7MPC9HC7+5M
"Divisional Police Hospital, Rajshahi",24.3691201,88.567869,not found,not found,"['hospital', 'health', 'point_of_interest', 'establishment']","Police Hospital, veripara, Rajshahi",ChIJx1nBl_bv-zkRiC6XVG9lEfg,"9H99+J4 Rajshahi, Bangladesh",7MPC9H99+J4
নগর স্বাস্থ্য কেন্দ্র,24.379311,88.5678623,not found,not found,"['hospital', 'health', 'point_of_interest', 'establishment']",Rajshahi,ChIJmaesH3nv-zkRKU-bmMWbYQs,"9HH9+P4 Rajshahi, Bangladesh",7MPC9HH9+P4
RUET Central Hospital,24.3686098,88.6263791,5,1,"['hospital', 'health', 'point_of_interest', 'establishment']","Unnamed Road, Rajshahi",ChIJexl7lDnv-zkRu-nIUXbMSbg,"9J9G+CH Rajshahi, Bangladesh",7MPC9J9G+CH
Adhunik Dental Clinic,24.3830082,88.6079895,not found,not found,"['hospital', 'health', 'point_of_interest', 'establishment']","Chhoto Bon Gram, রাজশাহী",ChIJdWfGYd3v-zkR-FP3K6Sqn-Y,"9JM5+65 Rajshahi, Bangladesh",7MPC9JM5+65
Elahi Diagnostic and Physiotherapy Center,24.5852337,88.575889,not found,not found,"['hospital', 'health', 'point_of_interest', 'establishment']","Tanore - Rajshahi Highway, Tanore",ChIJb8IegZeT-zkRSwucsqbjbLM,"HHPG+39 Tanore, Bangladesh",7MPCHHPG+39
Shefa clinic,24.5758643,88.5759948,5,1,"['hospital', 'health', 'point_of_interest', 'establishment']","Tanore - Rajshahi Highway, Mothurapur",ChIJS4h8kMaT-zkR_g2tnW_Tv6I,"HHGG+89 Mothurapur, Bangladesh",7MPCHHGG+89
"উপজেলা স্বাস্থ্য কমপ্লেক্স, তানোর রাজশাহী।",24.5752347,88.5750604,4.5,2,"['hospital', 'health', 'point_of_interest', 'establishment']","Tanore - Rajshahi Highway, Mothurapur",ChIJn0dFbJiT-zkRpJcW5hgzfoY,"HHGG+32 Mothurapur, Bangladesh",7MPCHHGG+32
Mahababata City Hospital,24.5453299,88.603017,not found,not found,"['hospital', 'health', 'point_of_interest', 'establishment']","Tanore-Mohanpur Road, Tahirpur",ChIJscSsWuaS-zkRwPTOJxBhQ5c,"GJW3+46 Mohanpur, Bangladesh",7MPCGJW3+46
Kamargaon Health Complex,24.635347,88.6089712,5,2,"['hospital', 'health', 'point_of_interest', 'establishment']","KeshorHat Road, Royghati",ChIJfw3EaJaR-zkR8fDR5GtIExc,"JJP5+4H Talanda, Bangladesh",7MPCJJP5+4H
জননী মেডিকেল স্টোর,24.5434609,88.519613,not found,not found,"['hospital', 'health', 'point_of_interest', 'establishment']",Kaligong - Kakon Hat Road,ChIJ0fDDKLyV-zkRNeQ9e8S88P4,"GGV9+9R Vaznapara, Bangladesh",7MPCGGV9+9R
Duiroll Comenating Clinic,24.5267633,88.6122894,not found,not found,"['hospital', 'health', 'point_of_interest', 'establishment']",Mohanpur Upazila,ChIJf-Y4q8mS-zkRiB7nVAkGCt0,"GJG6+PW Mohanpur, Bangladesh",7MPCGJG6+PW
Islamia General Hospital,24.5924378,88.6539488,3.3,3,"['hospital', 'health', 'point_of_interest', 'establishment']","KeshorHat Road, Royghati",ChIJswRdM8CN-zkRC09s4e-LDS4,"HMR3+XH Royghati, Bangladesh",7MPCHMR3+XH
Grameen Health And Diagnostic Center,24.5922736,88.6545351,not found,not found,"['hospital', 'health', 'point_of_interest', 'establishment']",Royghati,ChIJEbjXifKN-zkR3BP7BtFg_Es,"HMR3+WR Royghati, Bangladesh",7MPCHMR3+WR
bipul 's dental,24.5930126,88.6545886,not found,not found,"['hospital', 'health', 'point_of_interest', 'establishment']",Royghati,ChIJfTPtZ1SN-zkRDHG6yygCeuI,"HMV3+6R Royghati, Bangladesh",7MPCHMV3+6R
Mohanpur Hospital,24.5549458,88.6468882,not found,not found,"['hospital', 'health', 'point_of_interest', 'establishment']","Medical Gate Bus Stop, Rajshahi - Naogaon Highway, মোহনপুর",ChIJE_GEm8GN-zkRbHhcFML4W84,"HJ3W+XQ Mohanpur, Bangladesh",7MPCHJ3W+XQ
UHC Mohanpur,24.554089,88.6472174,not found,not found,"['hospital', 'health', 'point_of_interest', 'establishment']",Mohanpur,ChIJQwgFLAeN-zkRyJ1ggf9uWZQ,"HJ3W+JV Mohanpur, Bangladesh",7MPCHJ3W+JV
Horipur comunity clinic,24.6764394,88.5801723,not found,not found,"['hospital', 'health', 'point_of_interest', 'establishment']","তানোর উপজেলা, Horipur - Madaripur Rd",ChIJdRHOzvqR-zkRs8Le7ZVJfbo,"MHGJ+H3 Horipur, Bangladesh",7MPCMHGJ+H3
"Shaheed M. Monsur Ali Medical College Hospital, Sirajganj",24.4490456,89.672163,4.5,21,"['hospital', 'health', 'point_of_interest', 'establishment']",Sirajganj,ChIJxxa7e5fB_TkRLkBXUC2e8JY,"CMXC+JV Sirajganj, Bangladesh",7MPFCMXC+JV
Jahanara Nursing college,24.3603438,89.6651896,not found,not found,"['hospital', 'health', 'point_of_interest', 'establishment']",Jamtoil,ChIJe2QFb-XD_TkR81vMG4x_K2U,"9M68+43 Jamtoil, Bangladesh",7MPF9M68+43
Jahanara Nursing College,24.3706338,89.6705443,4,1,"['hospital', 'health', 'point_of_interest', 'establishment']",Jamtoil,ChIJ7yhEtTrD_TkRGcf9v6QTpx0,"9MCC+76 Jamtoil, Bangladesh",7MPF9MCC+76
Khokon Charitable Foundation Hospital,24.3706338,89.6705443,5,3,"['hospital', 'health', 'point_of_interest', 'establishment']","Alokdiar, জামতৈল",ChIJB_buJBbD_TkR3y6DRcZwBAw,"9MCC+76 Jamtoil, Bangladesh",7MPF9MCC+76
KHOKON CHARITABLE FOUNDATION HOSPITAL AND NURSING INSTITUTE,24.3703416,89.6712938,not found,not found,"['hospital', 'health', 'point_of_interest', 'establishment']",alokdiyar,ChIJt_o0UY3D_TkR5CuG2IhFLMc,"9MCC+4G Jamtoil, Bangladesh",7MPF9MCC+4G
Khokon Memorial Hospital,24.3709174,89.670589,5,1,"['hospital', 'health', 'point_of_interest', 'establishment']",Lablu Talukder Road,ChIJkZ-6LKvD_TkRZhNwxua6gic,"9MCC+96 Jamtoil, Bangladesh",7MPF9MCC+96
উপজেলা স্বাস্থ্য কমপ্লেক্স,24.3626646,89.6442177,5,2,"['hospital', 'health', 'point_of_interest', 'establishment']",Kamarkhanda Upazila,ChIJdVcW-K7D_TkROHL7ZYejMMs,"9J7V+3M Jamtoil, Bangladesh",7MPF9J7V+3M
Kamarkhanda General Hospital,24.3626016,89.6441661,4,2,"['hospital', 'health', 'point_of_interest', 'establishment']",Jamtoil,ChIJZ7UCqX3D_TkRsQf2QiLoYtA,"9J7V+2M Jamtoil, Bangladesh",7MPF9J7V+2M
Dahsika Hospital,24.3604293,89.6275185,not found,not found,"['hospital', 'health', 'point_of_interest', 'establishment']",Kamarkhanda Upazila,ChIJ6yQoIgTD_TkR6n5Mkd8VosA,"9J6H+52 Kornosuti, Bangladesh",7MPF9J6H+52
ইউনিয়ন স্বাস্থ্য ও পরিবার কল্যাণ কেন্দ্র,24.3604293,89.6275185,5,1,"['hospital', 'health', 'point_of_interest', 'establishment']",Kamarkhanda Upazila,ChIJG4KYzi3D_TkRbfC2dczYsSY,"9J6H+52 Kornosuti, Bangladesh",7MPF9J6H+52
Dolessar Community Clinic,24.3931712,89.6534029,not found,not found,"['hospital', 'health', 'point_of_interest', 'establishment']",Kamarkhanda Upazila,ChIJ5Zy29EzD_TkR_dHW9rGKz3M,"9MV3+79 Joyen Bor Dhul, Bangladesh",7MPF9MV3+79
Upazilla Health Complex,24.3931712,89.6534029,4,1,"['hospital', 'health', 'point_of_interest', 'establishment']",Kamarkhanda Upazila,ChIJ_____6_D_TkRiT4KH2U1oYg,"9MV3+79 Joyen Bor Dhul, Bangladesh",7MPF9MV3+79
Dahsika Hospital,24.3631106,89.626446,5,2,"['hospital', 'health', 'point_of_interest', 'establishment']",Kamarkhanda Upazila,ChIJKdUgn1HD_TkR-0gCDNBikBQ,"9J7G+6H Kornosuti, Bangladesh",7MPF9J7G+6H
Tamai health centre,24.3308638,89.6933723,not found,not found,"['hospital', 'health', 'point_of_interest', 'establishment']",Belkuchi Upazila,ChIJa7AZSiTd_TkRBuqKQCAZApA,"8MJV+88 Tamai, Bangladesh",7MPF8MJV+88
Jhawoil Union Porishod & Hospital Field,24.3999128,89.6752173,not found,not found,"['hospital', 'health', 'point_of_interest', 'establishment']","Road, Jhawoil Gram",ChIJrWWTMb7D_TkRdQduYWOhcw0,"9MXG+X3 Jhawoil Gram, Bangladesh",7MPF9MXG+X3
Esquire hospital,24.3936955,89.6907879,not found,not found,"['hospital', 'health', 'point_of_interest', 'establishment']",Krishnapur Kadda,ChIJ1wgw2MzD_TkRGiwht3ZVXoI,"9MVR+F8 Sirajganj, Bangladesh",7MPF9MVR+F8
Lab H hospital,24.3939272,89.6910625,not found,not found,"['hospital', 'health', 'point_of_interest', 'establishment']",Krishnapur Kadda,ChIJG57f4HLD_TkRpWEYy7LZ3R8,"9MVR+HC Sirajganj, Bangladesh",7MPF9MVR+HC
Esquire Hospital,24.3952766,89.6930051,3,4,"['hospital', 'health', 'point_of_interest', 'establishment']","Koddar Mor, Jamuna Bridge Approach Road, সিরাজগঞ্জ",ChIJSQ7JWXDC_TkRlj0AU-fZqaE,"9MWV+46 Sirajganj, Bangladesh",7MPF9MWV+46
ঝাঐল ইউনিয়ন স্বাস্থ্য ও পরিবার কল্যাণ কেন্দ্র,24.4029871,89.675272,not found,not found,"['hospital', 'health', 'point_of_interest', 'establishment']",Jhawoil Gram,ChIJSWvp8q_D_TkRp6YqVa-qTpQ,"CM3G+54 Jhawoil Gram, Bangladesh",7MPFCM3G+54
